mes_ano,data,subconta,historico,complemento,debito,credito,saldo,saldo_anterior,macro_categoria
2026-02,2026-02-11,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:592E BL B] Parc.(02/02),,10.75,-874.26,0.0,Fundos
2026-02,2026-02-11,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:B8CF BL A] Parc.(02/02),,11.82,-862.44,0.0,Fundos
2026-02,2026-02-11,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:0DB4 BL B] Parc.(02/02),,7.54,-854.9,0.0,Fundos
2026-02,2026-02-11,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:B455 BL B] Parc.(02/02),,7.76,-847.14,0.0,Fundos
2026-02,2026-02-11,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:1977 BL B] Parc.(02/02),,14.66,-832.48,0.0,Fundos
2026-02,2026-02-11,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:AB43 BL B] Parc.(02/02),,7.76,-824.72,0.0,Fundos
2026-02,2026-02-11,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:A5CA BL B] Parc.(02/02),,7.88,-816.84,0.0,Fundos
2026-02,2026-02-18,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:FCDD BL A] Parc.(02/02),,11.82,-805.02,0.0,Fundos
2026-02,2026-02-19,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,01/26 [AP:A3B5 BL A]  Parc.(01/02),,12.06,-792.96,0.0,Fundos
2026-02,2026-02-23,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,03/26 [AP:4FDA BL B] Parc.(01/02),,7.76,-785.2,0.0,Fundos
2026-02,2026-02-24,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:6C58 BL B] Parc.(02/02),,7.76,-777.44,0.0,Fundos
2026-02,2026-02-24,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,03/26 [AP:6C58 BL B] Parc.(01/02),,7.76,-769.68,0.0,Fundos
2026-02,2026-02-25,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:7C03 BL B] Parc.(02/02),,7.54,-762.14,0.0,Fundos
2026-02,2026-02-26,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,03/26 [AP:E9AA BL B] Parc.(01/02),,7.88,-754.26,0.0,Fundos
2026-02,2026-02-26,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,03/26 [AP:C9FB BL A] Parc.(01/02),,11.82,-742.44,0.0,Fundos
2026-02,2026-02-26,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,03/26 [AP:06AD BL A] Parc.(01/02),,25.78,-716.66,0.0,Fundos
2026-02,2026-02-27,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:7573 BL B] Parc.(02/02),,8.27,-708.39,0.0,Fundos
2026-02,2026-02-27,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,02/26 [AP:F769 BL B] Parc.(02/02),,7.76,-700.63,0.0,Fundos
2026-02,2026-02-27,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,03/26 [AP:6B34 BL B] Parc.(01/02),,8.7,-691.93,0.0,Fundos
2026-02,2026-02-27,FUNDO FÉRIAS,REC.CH.EXTRA FÉRIAS,03/26 [AP:BDE6 BL B] Parc.(01/02),,8.09,-683.84,0.0,Fundos
2026-02,2026-02-02,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:ED8B BL B],,2.06,-264.59,-266.65,Fundos
2026-02,2026-02-02,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:69DF BL A],,5.63,-258.96,-266.65,Fundos
2026-02,2026-02-03,FUNDO OBRAS,FUNDO OBRAS,01/26 [AP:F769 BL B],,2.04,-256.92,-266.65,Fundos
2026-02,2026-02-03,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:C6E3 BL B],,3.4,-253.52,-266.65,Fundos
2026-02,2026-02-03,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:717F BL B],,2.53,-250.99,-266.65,Fundos
2026-02,2026-02-03,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:2764 BL B],,2.03,-248.96,-266.65,Fundos
2026-02,2026-02-03,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:2B44 BL A],,5.63,-243.33,-266.65,Fundos
2026-02,2026-02-03,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:06AD BL A],,6.78,-236.55,-266.65,Fundos
2026-02,2026-02-03,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:0B5A BL A],,5.63,-230.92,-266.65,Fundos
2026-02,2026-02-03,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:11A2 BL B],,2.04,-228.88,-266.65,Fundos
2026-02,2026-02-04,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:AFB4 BL A],,6.78,-222.1,-266.65,Fundos
2026-02,2026-02-04,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:88E9 BL A],,3.17,-218.93,-266.65,Fundos
2026-02,2026-02-05,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:B9E9 BL B],,2.84,-216.09,-266.65,Fundos
2026-02,2026-02-05,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:65AF BL B],,2.04,-214.05,-266.65,Fundos
2026-02,2026-02-05,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:2CCF BL B],,2.06,-211.99,-266.65,Fundos
2026-02,2026-02-05,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:7168 BL A],,3.33,-208.66,-266.65,Fundos
2026-02,2026-02-05,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:CA85 BL B],,2.04,-206.62,-266.65,Fundos
2026-02,2026-02-05,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:BA6D BL B],,2.84,-203.78,-266.65,Fundos
2026-02,2026-02-05,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:B02E BL B],,2.07,-201.71,-266.65,Fundos
2026-02,2026-02-05,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:75CE BL A],,3.33,-198.38,-266.65,Fundos
2026-02,2026-02-05,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:DCB8 BL B],,2.84,-195.54,-266.65,Fundos
2026-02,2026-02-05,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:E712 BL B],,2.07,-193.47,-266.65,Fundos
2026-02,2026-02-05,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:E688 BL A],,3.11,-190.36,-266.65,Fundos
2026-02,2026-02-06,FUNDO OBRAS,FUNDO OBRAS,01/26 [AP:ED15 BL B],,1.98,-188.38,-266.65,Fundos
2026-02,2026-02-06,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:DD97 BL B],,3.18,-185.2,-266.65,Fundos
2026-02,2026-02-06,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:5B6F BL B],,2.29,-182.91,-266.65,Fundos
2026-02,2026-02-06,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:23CD BL B],,2.13,-180.78,-266.65,Fundos
2026-02,2026-02-06,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:32C5 BL B],,2.03,-178.75,-266.65,Fundos
2026-02,2026-02-06,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:CAC2 BL B],,2.04,-176.71,-266.65,Fundos
2026-02,2026-02-06,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:FCBA BL B],,2.04,-174.67,-266.65,Fundos
2026-02,2026-02-06,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:ED15 BL B],,1.98,-172.69,-266.65,Fundos
2026-02,2026-02-06,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:E9AA BL B],,2.07,-170.62,-266.65,Fundos
2026-02,2026-02-06,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:0BB3 BL B],,2.83,-167.79,-266.65,Fundos
2026-02,2026-02-06,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:AA8B BL B],,2.04,-165.75,-266.65,Fundos
2026-02,2026-02-06,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:31EA BL A],,5.63,-160.12,-266.65,Fundos
2026-02,2026-02-06,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:0E43 BL B],,2.04,-158.08,-266.65,Fundos
2026-02,2026-02-06,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:D611 BL A],,3.11,-154.97,-266.65,Fundos
2026-02,2026-02-06,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:DEA3 BL B],,2.04,-152.93,-266.65,Fundos
2026-02,2026-02-06,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:7027 BL B],,2.04,-150.89,-266.65,Fundos
2026-02,2026-02-06,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:394D BL B],,2.03,-148.86,-266.65,Fundos
2026-02,2026-02-06,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:4B24 BL B],,2.83,-146.03,-266.65,Fundos
2026-02,2026-02-06,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:7DAC BL A],,3.17,-142.86,-266.65,Fundos
2026-02,2026-02-06,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:6E25 BL B],,2.18,-140.68,-266.65,Fundos
2026-02,2026-02-06,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:492E BL B],,2.84,-137.84,-266.65,Fundos
2026-02,2026-02-06,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:D84D BL B],,2.04,-135.8,-266.65,Fundos
2026-02,2026-02-06,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:E553 BL B],,2.04,-133.76,-266.65,Fundos
2026-02,2026-02-06,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:98C1 BL A],,3.33,-130.43,-266.65,Fundos
2026-02,2026-02-09,FUNDO OBRAS,FUNDO OBRAS,01/26 [AP:A0C7 BL B],,2.83,-127.6,-266.65,Fundos
2026-02,2026-02-09,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:B105 BL B],,2.03,-125.57,-266.65,Fundos
2026-02,2026-02-09,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:F284 BL A],,3.17,-122.4,-266.65,Fundos
2026-02,2026-02-09,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:76A4 BL B],,2.83,-119.57,-266.65,Fundos
2026-02,2026-02-09,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:EE7F BL A],,3.17,-116.4,-266.65,Fundos
2026-02,2026-02-09,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:F9E6 BL A],,3.33,-113.07,-266.65,Fundos
2026-02,2026-02-09,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:A9F4 BL B],,2.84,-110.23,-266.65,Fundos
2026-02,2026-02-09,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:B79F BL A],,3.33,-106.9,-266.65,Fundos
2026-02,2026-02-09,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:DAFB BL A],,4.49,-102.41,-266.65,Fundos
2026-02,2026-02-09,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:EC29 BL A],,7.01,-95.4,-266.65,Fundos
2026-02,2026-02-09,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:92AC BL B],,2.04,-93.36,-266.65,Fundos
2026-02,2026-02-09,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:7FB6 BL B],,2.13,-91.23,-266.65,Fundos
2026-02,2026-02-09,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:8F70 BL A],,5.63,-85.6,-266.65,Fundos
2026-02,2026-02-09,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:E6BC BL B],,2.06,-83.54,-266.65,Fundos
2026-02,2026-02-09,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:33DC BL A],,3.11,-80.43,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:DAFC BL B],,3.56,-76.87,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:A0C2 BL B],,2.34,-74.53,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:646F BL B],,2.13,-72.4,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:6B73 BL B],,2.03,-70.37,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:5749 BL A],,3.11,-67.26,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:3909 BL B],,2.84,-64.42,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:BA53 BL A],,3.11,-61.31,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:BB19 BL B],,2.07,-59.24,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:326E BL B],,2.13,-57.11,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:D5B1 BL A],,4.49,-52.62,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:BCD8 BL B],,2.03,-50.59,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:CD72 BL B],,2.84,-47.75,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:E847 BL A],,5.63,-42.12,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:8F51 BL B],,2.06,-40.06,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:BEA0 BL B],,2.13,-37.93,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:8F11 BL B],,3.33,-34.6,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:9B31 BL A],,3.11,-31.49,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:89F0 BL B],,2.84,-28.65,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:6174 BL A],,5.63,-23.02,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:E400 BL B],,2.06,-20.96,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:FEE4 BL B],,1.98,-18.98,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:2CC9 BL B],,2.07,-16.91,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:7D6C BL B],,2.13,-14.78,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:3C64 BL A],,3.33,-11.45,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:BB31 BL B],,2.03,-9.42,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:2180 BL A],,3.11,-6.31,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:EDCE BL A],,5.63,-0.68,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:92A3 BL B],,2.04,1.36,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:AA24 BL B],,2.06,3.42,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:C493 BL B],,1.98,5.4,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:A7B7 BL B],,2.07,7.47,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:ECE7 BL B],,2.13,9.6,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:4967 BL B],,2.83,12.43,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:5704 BL A],,5.63,18.06,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:20A9 BL B],,2.07,20.13,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:686F BL B],,2.13,22.26,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:36B9 BL B],,2.18,24.44,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:6C96 BL B],,2.03,26.47,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:BF3E BL A],,3.11,29.58,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:FCDD BL B],,2.83,32.41,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:0C54 BL A],,3.11,35.52,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:53E9 BL A],,3.17,38.69,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:A0D1 BL B],,2.06,40.75,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:90FC BL B],,2.04,42.79,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:9D42 BL B],,1.98,44.77,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:8F7C BL A],,3.11,47.88,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:DC97 BL B],,2.04,49.92,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:064A BL A],,3.17,53.09,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:1BCF BL B],,2.18,55.27,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:BC3A BL B],,2.03,57.3,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:73EE BL B],,2.84,60.14,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:1ED7 BL A],,7.1,67.24,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:0414 BL B],,2.04,69.28,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:E623 BL B],,2.06,71.34,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:F281 BL B],,1.98,73.32,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:822B BL B],,2.13,75.45,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:7F68 BL B],,2.18,77.63,-266.65,Fundos
2026-02,2026-02-10,FUNDO OBRAS,FUNDO OBRAS,02/26 Apto ALOJAMENTO,,52.05,129.68,-266.65,Fundos
2026-02,2026-02-11,FUNDO OBRAS,FUNDO OBRAS,01/26 [AP:CB30 BL B],,2.04,131.72,-266.65,Fundos
2026-02,2026-02-11,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:3C39 BL B],,2.18,133.9,-266.65,Fundos
2026-02,2026-02-11,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:BB6E BL A],,5.63,139.53,-266.65,Fundos
2026-02,2026-02-11,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:1948 BL B],,2.04,141.57,-266.65,Fundos
2026-02,2026-02-11,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:4477 BL B],,2.04,143.61,-266.65,Fundos
2026-02,2026-02-11,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:DA3B BL B],,2.18,145.79,-266.65,Fundos
2026-02,2026-02-11,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:E271 BL A],,3.11,148.9,-266.65,Fundos
2026-02,2026-02-11,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:A113 BL B],,2.07,150.97,-266.65,Fundos
2026-02,2026-02-11,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:A9A0 BL A],,5.63,156.6,-266.65,Fundos
2026-02,2026-02-11,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:82B4 BL B],,2.04,158.64,-266.65,Fundos
2026-02,2026-02-11,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:8A4B BL B],,2.18,160.82,-266.65,Fundos
2026-02,2026-02-11,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:592E BL B],,2.83,163.65,-266.65,Fundos
2026-02,2026-02-11,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:B8CF BL A],,3.11,166.76,-266.65,Fundos
2026-02,2026-02-11,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:0DB4 BL B],,1.98,168.74,-266.65,Fundos
2026-02,2026-02-11,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:B455 BL B],,2.04,170.78,-266.65,Fundos
2026-02,2026-02-11,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:1977 BL B],,3.86,174.64,-266.65,Fundos
2026-02,2026-02-11,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:AB43 BL B],,2.04,176.68,-266.65,Fundos
2026-02,2026-02-11,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:A5CA BL B],,2.07,178.75,-266.65,Fundos
2026-02,2026-02-18,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:FCDD BL A],,3.11,181.86,-266.65,Fundos
2026-02,2026-02-19,FUNDO OBRAS,FUNDO OBRAS,01/26 [AP:A3B5 BL A],,3.17,185.03,-266.65,Fundos
2026-02,2026-02-23,FUNDO OBRAS,FUNDO OBRAS,03/26 [AP:4FDA BL B],,2.04,187.07,-266.65,Fundos
2026-02,2026-02-24,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:6C58 BL B],,2.04,189.11,-266.65,Fundos
2026-02,2026-02-24,FUNDO OBRAS,FUNDO OBRAS,03/26 [AP:6C58 BL B],,2.04,191.15,-266.65,Fundos
2026-02,2026-02-25,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:7C03 BL B],,1.98,193.13,-266.65,Fundos
2026-02,2026-02-26,FUNDO OBRAS,FUNDO OBRAS,03/26 [AP:E9AA BL B],,2.07,195.2,-266.65,Fundos
2026-02,2026-02-26,FUNDO OBRAS,FUNDO OBRAS,03/26 [AP:C9FB BL A],,3.11,198.31,-266.65,Fundos
2026-02,2026-02-26,FUNDO OBRAS,FUNDO OBRAS,03/26 [AP:06AD BL A],,6.78,205.09,-266.65,Fundos
2026-02,2026-02-27,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:7573 BL B],,2.18,207.27,-266.65,Fundos
2026-02,2026-02-27,FUNDO OBRAS,FUNDO OBRAS,02/26 [AP:F769 BL B],,2.04,209.31,-266.65,Fundos
2026-02,2026-02-27,FUNDO OBRAS,FUNDO OBRAS,03/26 [AP:6B34 BL B],,2.29,211.6,-266.65,Fundos
2026-02,2026-02-27,FUNDO OBRAS,FUNDO OBRAS,03/26 [AP:BDE6 BL B],,2.13,213.73,-266.65,Fundos
2026-02,2026-02-04,SAQUES P/ACERTO,REC.DEVOLUÇÃO RETIRADA,16/01/2026,,1900.0,0.0,-1900.0,Receitas Condominiais
2026-02,2026-02-24,SAQUES P/ACERTO,RETIRADA P/POSTERIOR ACERTO,,-1900.0,,-1900.0,-1900.0,Retiradas/Acerto
2026-02,2026-02-03,USO DO BOX,REC.ALUG.DEPÓSITO,02/26 [AP:0B5A BL A],,20.0,46570.0,46550.0,Fundos
2026-02,2026-02-06,USO DO BOX,REC.ALUG.DEPÓSITO,02/26 [AP:DD97 BL B],,10.0,46580.0,46550.0,Fundos
2026-02,2026-02-06,USO DO BOX,REC.ALUG.DEPÓSITO,02/26 [AP:5B6F BL B],,10.0,46590.0,46550.0,Fundos
2026-02,2026-02-10,USO DO BOX,REC.TAXA USO BOX,02/26 [AP:BA53 BL A],,290.0,46880.0,46550.0,Fundos
2026-02,2026-02-10,USO DO BOX,REC.TAXA USO BOX,02/26 [AP:89F0 BL B],,290.0,47170.0,46550.0,Fundos
2026-02,2026-02-10,USO DO BOX,REC.TAXA USO BOX,02/26 [AP:FEE4 BL B],,290.0,47460.0,46550.0,Fundos
2026-02,2026-02-10,USO DO BOX,REC.ALUG.DEPÓSITO,02/26 [AP:BB31 BL B],,10.0,47470.0,46550.0,Fundos
2026-02,2026-02-25,USO DO BOX,REC.ALUG.DEPÓSITO,02/26 [AP:7C03 BL B],,20.0,47490.0,46550.0,Fundos
2026-02,2026-02-27,USO DO BOX,REC.ALUG.DEPÓSITO,03/26 [AP:BDE6 BL B],,20.0,47510.0,46550.0,Fundos
2026-03,2026-03-02,CONTA NORMAL,PG.TX.FIN.SD.DEV.02/2026,,-1219.0,,-58187.62,-56968.62,Taxas e Impostos
2026-03,2026-03-02,CONTA NORMAL,REC. MULTA,02/26 [AP:B61A BL A],,16.19,-58171.43,-56968.62,Receitas Condominiais
2026-03,2026-03-02,CONTA NORMAL,REC.CONDOMÍNIO,02/26 [AP:B61A BL A],,782.88,-57388.55,-56968.62,Receitas Condominiais
2026-03,2026-03-02,CONTA NORMAL,REC. MULTA,02/26 [AP:A0C7 BL B],,8.14,-57380.41,-56968.62,Receitas Condominiais
2026-03,2026-03-02,CONTA NORMAL,REC.CONDOMÍNIO,02/26 [AP:A0C7 BL B],,393.59,-56986.82,-56968.62,Receitas Condominiais
2026-03,2026-03-02,CONTA NORMAL,REC.CONDOMÍNIO,03/26 [AP:C6E3 BL B],,480.97,-56505.85,-56968.62,Receitas Condominiais
2026-03,2026-03-02,CONTA NORMAL,REC.CONDOMÍNIO,03/26 [AP:ED8B BL B],,291.77,-56214.08,-56968.62,Receitas Condominiais
2026-03,2026-03-02,CONTA NORMAL,REC.CONDOMÍNIO,03/26 [AP:88E9 BL A],,448.96,-55765.12,-56968.62,Receitas Condominiais
2026-03,2026-03-03,CONTA NORMAL,REC.MULTA+C.M.+JRS.,01/26 [AP:E400 BL B],,10.04,-55755.08,-56968.62,Receitas Condominiais
2026-03,2026-03-03,CONTA NORMAL,REC.CONDOMÍNIO,01/26 [AP:E400 BL B],,279.1,-55475.98,-56968.62,Receitas Condominiais
2026-03,2026-03-03,CONTA NORMAL,REC.MULTA+C.M.+JRS.,01/26 [AP:684F BL B],,9.57,-55466.41,-56968.62,Receitas Condominiais
