mes_ano,tipo,evento,valor,macro_categoria,origem,source,debito,credito,subconta
2022-11,despesa,PG.1º PARC.13º SAL.,897.84,Pessoal,xlsx,xlsx,,,
2022-11,despesa,PG.SEG.VIDA FUNC.11/2022,252.03,Pessoal,xlsx,xlsx,,,
2022-11,despesa,ÁGUA,8492.27,Outros,xlsx,xlsx,,,
2022-11,despesa,PG.CEEE,1636.22,Utilidades,xlsx,xlsx,,,
2022-11,despesa,PG.EQUIPAMENTOS,15503.0,Outros,xlsx,xlsx,,,
2022-11,despesa,PG.MANUT.ELEVADOR,798.0,Manutenção,xlsx,xlsx,,,
2022-11,despesa,PEÇAS ELEVADOR,2575.13,Manutenção,xlsx,xlsx,,,
2022-11,despesa,PG.REFORMA,6078.11,Manutenção,xlsx,xlsx,,,
2022-11,despesa,PG.IMPERMEABILIZAÇÃO,37253.03,Outros,xlsx,xlsx,,,
2022-11,despesa,PG.COLUNA ÁGUA,2600.0,Outros,xlsx,xlsx,,,
2022-11,despesa,PG.MATERIAL,870.03,Manutenção,xlsx,xlsx,,,
2022-11,despesa,PG.MATERIAIS,697.85,Outros,xlsx,xlsx,,,
2022-11,despesa,PG.MAT.LIMPEZA,929.2,Utilidades,xlsx,xlsx,,,
2022-11,despesa,PG.ISSQN,776.89,Taxas e Impostos,xlsx,xlsx,,,
2022-11,despesa,PG.TRANSAÇÕES BCO.TED/DOC,27.0,Taxas e Impostos,xlsx,xlsx,,,
2022-11,despesa,PG.TARIFA BANCO COBRANÇA,549.0,Administração,xlsx,xlsx,,,
2022-11,despesa,PG.EMISSÃO DARF/IMPOSTOS,35.0,Pessoal,xlsx,xlsx,,,
2022-11,despesa,PG.DECLARAÇÃO PMPA/ISSQNDEC,29.0,Taxas e Impostos,xlsx,xlsx,,,
2022-11,despesa,PG.REMESSA DOCTOS.,177.2,Administração,xlsx,xlsx,,,
2022-11,despesa,PG.EFD-REINF/E-SOCIAL,27.0,Pessoal,xlsx,xlsx,,,
2022-12,receita,FUNDO OBRAS,3620.98,Fundos,xlsx,xlsx,,,
2022-12,receita,REC.CONDOMÍNIO,55297.93,Receitas Condominiais,xlsx,xlsx,,,
2022-12,receita,REC.ALUG.DEPÓSITO,100.0,Fundos,xlsx,xlsx,,,
2022-12,receita,REC.COND.ESTACIONAMENTO,760.0,Receitas Condominiais,xlsx,xlsx,,,
2022-12,receita,REC.TAXA USO BOX,390.0,Fundos,xlsx,xlsx,,,
2022-12,receita,REC.MULTA+C.M.+JRS.,68.9,Receitas Condominiais,xlsx,xlsx,,,
2022-12,receita,REC. MULTA,70.56,Receitas Condominiais,xlsx,xlsx,,,
2022-12,receita,13º SALARIO,2341.34,Pessoal,xlsx,xlsx,,,
2022-12,receita,REC.CH.EXTRA FÉRIAS,162.81,Fundos,xlsx,xlsx,,,
2022-12,receita,VALOR,1905.83,Outros,xlsx,xlsx,,,
2022-12,despesa,PG.SÍNDICO PROF.,1750.0,Pessoal,xlsx,xlsx,,,
2022-12,despesa,PG.SERV.PORTARIA,16660.0,Utilidades,xlsx,xlsx,,,
2022-12,despesa,PG.SERV.LIMP.,4606.0,Utilidades,xlsx,xlsx,,,
2022-12,despesa,PG.FGTS,293.05,Pessoal,xlsx,xlsx,,,
2022-12,despesa,PG.ADTO.SALÁRIO,600.0,Pessoal,xlsx,xlsx,,,
2022-12,despesa,PG.2º PARC.13º SAL./2022,1538.27,Pessoal,xlsx,xlsx,,,
2022-12,despesa,PG.PIS/COFINS/CSLL,61.38,Pessoal,xlsx,xlsx,,,
2022-12,despesa,PG.INSS S/13º SAL.,1227.39,Pessoal,xlsx,xlsx,,,
2022-12,despesa,PG.DARF INSS(E-SOCIAL/REINF),1747.39,Pessoal,xlsx,xlsx,,,
2022-12,despesa,PG.PIS,36.63,Pessoal,xlsx,xlsx,,,
2022-12,despesa,PG.SECOVIMED,160.05,Taxas e Impostos,xlsx,xlsx,,,
2022-12,despesa,TAXA AUXILIAR ADMINISTRACAO,1096.2,Administração,xlsx,xlsx,,,
2022-12,despesa,REEMB.MAT.EXPEDIENTE,109.62,Administração,xlsx,xlsx,,,
2022-12,despesa,PG.FOLHA FUNC.BCO.,27.0,Administração,xlsx,xlsx,,,
2022-12,despesa,PG.SALÁRIO,2581.46,Pessoal,xlsx,xlsx,,,
2022-12,despesa,PG.VALE TRANSPORTE,1501.0,Pessoal,xlsx,xlsx,,,
2022-12,despesa,PG.VALE REFEIÇÃO/ALIMENTAÇÃO,200.0,Pessoal,xlsx,xlsx,,,
2022-12,despesa,PG.SEG.VIDA FUNC.12/2022,274.02,Pessoal,xlsx,xlsx,,,
2022-12,despesa,ÁGUA,10334.16,Outros,xlsx,xlsx,,,
2022-12,despesa,PG.CEEE,1792.58,Utilidades,xlsx,xlsx,,,
2022-12,despesa,PEÇAS ELEVADOR,3416.74,Manutenção,xlsx,xlsx,,,
2022-12,despesa,PG.EQUIPAMENTOS,15504.0,Outros,xlsx,xlsx,,,
2022-12,despesa,PG.MANUT.ELEVADOR,802.12,Manutenção,xlsx,xlsx,,,
2022-12,despesa,PG.DESINSETIZAÇÃO,1287.99,Outros,xlsx,xlsx,,,
2022-12,despesa,PG.MANUTENÇÃO,1880.0,Manutenção,xlsx,xlsx,,,
2022-12,despesa,PG.MATERIAIS,1418.72,Outros,xlsx,xlsx,,,
2022-12,despesa,PG.DESENTUPIDORA,3498.06,Outros,xlsx,xlsx,,,
2022-12,despesa,PG.IMPERMEABILIZAÇÃO,3264.48,Outros,xlsx,xlsx,,,
2022-12,despesa,PG.MATERIAL,886.7,Manutenção,xlsx,xlsx,,,
2022-12,despesa,PG.MAT.LIMPEZA,861.68,Utilidades,xlsx,xlsx,,,
2022-12,despesa,PG.ISSQN,1624.43,Taxas e Impostos,xlsx,xlsx,,,
2022-12,despesa,PG.TRANSAÇÕES BCO.TED/DOC,16.2,Taxas e Impostos,xlsx,xlsx,,,
2022-12,despesa,PG.RECARGA CELULAR,50.0,Outros,xlsx,xlsx,,,
2022-12,despesa,PG.LOCAÇÃO,300.0,Outros,xlsx,xlsx,,,
2022-12,despesa,PG.DECLARAÇÃO PMPA/ISSQNDEC,29.0,Taxas e Impostos,xlsx,xlsx,,,
2022-12,despesa,PG.EMISSÃO DARF/IMPOSTOS,35.0,Pessoal,xlsx,xlsx,,,
2022-12,despesa,PG.EFD-REINF/E-SOCIAL,27.0,Pessoal,xlsx,xlsx,,,
2022-12,despesa,PG.TARIFA BANCO COBRANÇA,549.0,Administração,xlsx,xlsx,,,
2022-12,despesa,PG.,46.0,Outros,xlsx,xlsx,,,
2022-12,despesa,PG.REMESSA DOCTOS.,177.2,Administração,xlsx,xlsx,,,
2022-12,despesa,VALOR,1905.83,Outros,xlsx,xlsx,,,
2023-01,receita,FUNDO OBRAS,3454.12,Fundos,xlsx,xlsx,,,
2023-01,receita,REC.CONDOMÍNIO,54265.99,Receitas Condominiais,xlsx,xlsx,,,
2023-01,receita,REC.ALUG.DEPÓSITO,90.0,Fundos,xlsx,xlsx,,,
2023-01,receita,REC.COND.ESTACIONAMENTO,760.0,Receitas Condominiais,xlsx,xlsx,,,
2023-01,receita,REC.TAXA USO BOX,190.0,Fundos,xlsx,xlsx,,,
2023-01,receita,REC.DEVOLUÇÃO RETIRADA,1800.0,Receitas Condominiais,xlsx,xlsx,,,
2023-01,receita,REC. MULTA,75.39,Receitas Condominiais,xlsx,xlsx,,,
2023-01,receita,REC.MULTA+C.M.+JRS.,78.88,Receitas Condominiais,xlsx,xlsx,,,
2023-01,receita,REC.CH.EXTRA FÉRIAS,2951.4,Fundos,xlsx,xlsx,,,
2023-01,receita,13º SALARIO,129.65,Pessoal,xlsx,xlsx,,,
2023-01,receita,VALOR,13300.0,Outros,xlsx,xlsx,,,
2023-01,despesa,PG.SERV.LIMP.,4606.0,Utilidades,xlsx,xlsx,,,
2023-01,despesa,PG.SERV.PORTARIA,16660.0,Utilidades,xlsx,xlsx,,,
2023-01,despesa,PG.FGTS,439.58,Pessoal,xlsx,xlsx,,,
2023-01,despesa,PG.ADTO.SALÁRIO,600.0,Pessoal,xlsx,xlsx,,,
2023-01,despesa,PG.SÍNDICO PROF.,3500.0,Pessoal,xlsx,xlsx,,,
2023-01,despesa,PG.PIS/COFINS/CSLL,61.38,Pessoal,xlsx,xlsx,,,
2023-01,despesa,PG.DARF INSS(E-SOCIAL/REINF),1227.39,Pessoal,xlsx,xlsx,,,
2023-01,despesa,PG.PIS,73.26,Pessoal,xlsx,xlsx,,,
2023-01,despesa,PG.SECOVIMED,160.05,Taxas e Impostos,xlsx,xlsx,,,
2023-01,despesa,TAXA AUXILIAR ADMINISTRACAO,1096.2,Administração,xlsx,xlsx,,,
2023-01,despesa,REEMB.MAT.EXPEDIENTE,109.62,Administração,xlsx,xlsx,,,
2023-01,despesa,PG.VALE TRANSPORTE,754.8,Pessoal,xlsx,xlsx,,,
2023-01,despesa,PG.VALE REFEIÇÃO/ALIMENTAÇÃO,200.0,Pessoal,xlsx,xlsx,,,
2023-01,despesa,PG.FOLHA FUNC.BCO.,18.0,Administração,xlsx,xlsx,,,
2023-01,despesa,PG.SALÁRIO,2617.58,Pessoal,xlsx,xlsx,,,
2023-01,despesa,PG.SEG.VIDA FUNC.01/2023,274.02,Pessoal,xlsx,xlsx,,,
2023-01,despesa,PG.ASSEMB.ORDIN.,204.7,Outros,xlsx,xlsx,,,
2023-01,despesa,ÁGUA,10750.86,Outros,xlsx,xlsx,,,
2023-01,despesa,PG.CEEE,1767.59,Utilidades,xlsx,xlsx,,,
2023-01,despesa,PG.MANUT.ELEVADOR,802.12,Manutenção,xlsx,xlsx,,,
2023-01,despesa,PG.INSTALAÇÃO,822.15,Manutenção,xlsx,xlsx,,,
2023-01,despesa,PG.DESENTUPIDORA,3498.06,Outros,xlsx,xlsx,,,
2023-01,despesa,PG.IMPERMEABILIZAÇÃO,3264.48,Outros,xlsx,xlsx,,,
2023-01,despesa,PG.MATERIAIS,1689.0,Outros,xlsx,xlsx,,,
2023-01,despesa,PG.REFORMA,9149.08,Manutenção,xlsx,xlsx,,,
2023-01,despesa,PG.MAT.PINTURA,535.04,Manutenção,xlsx,xlsx,,,
2023-01,despesa,VALOR,13300.0,Outros,xlsx,xlsx,,,
2023-01,despesa,PG.TRANSAÇÕES BCO.TED/DOC,24.3,Taxas e Impostos,xlsx,xlsx,,,
2023-01,despesa,PG.ISSQN,529.36,Taxas e Impostos,xlsx,xlsx,,,
2023-01,despesa,PG.DECLARAÇÃO PMPA/ISSQNDEC,29.0,Taxas e Impostos,xlsx,xlsx,,,
2023-01,despesa,PG.EMISSÃO DARF/IMPOSTOS,35.0,Pessoal,xlsx,xlsx,,,
2023-01,despesa,RETIRADA P/POSTERIOR ACERTO,1800.0,Retiradas/Acerto,xlsx,xlsx,,,
2023-01,despesa,PG.EFD-REINF/E-SOCIAL,27.0,Pessoal,xlsx,xlsx,,,
2023-01,despesa,PG.TARIFA BANCO COBRANÇA,549.0,Administração,xlsx,xlsx,,,
2023-01,despesa,PG.IMPRESSÕES/FOTOC.,37.5,Administração,xlsx,xlsx,,,
2023-01,despesa,PG.REMESSA DOCTOS.,214.2,Administração,xlsx,xlsx,,,
2023-02,receita,REC.ALUG.DEPÓSITO,70.0,Fundos,xlsx,xlsx,,,
2023-02,receita,FUNDO OBRAS,3525.1,Fundos,xlsx,xlsx,,,
2023-02,receita,REC.CONDOMÍNIO,57497.92,Receitas Condominiais,xlsx,xlsx,,,
2023-02,receita,REC.COND.ESTACIONAMENTO,720.0,Receitas Condominiais,xlsx,xlsx,,,
2023-02,receita,REC.TAXA USO BOX,390.0,Fundos,xlsx,xlsx,,,
2023-02,receita,REC. MULTA,128.66,Receitas Condominiais,xlsx,xlsx,,,
2023-02,receita,REC.MULTA+C.M.+JRS.,65.78,Receitas Condominiais,xlsx,xlsx,,,
2023-02,receita,REC.CH.EXTRA FÉRIAS,87.11,Fundos,xlsx,xlsx,,,
2023-02,receita,13º SALARIO,20.64,Pessoal,xlsx,xlsx,,,
2023-02,despesa,PG.FÉRIAS PERÍODO,2277.84,Pessoal,xlsx,xlsx,,,
2023-02,despesa,PG.SÍNDICO PROF.,3600.0,Pessoal,xlsx,xlsx,,,
2023-02,despesa,PG.ADTO.SALÁRIO,300.0,Pessoal,xlsx,xlsx,,,
2023-02,despesa,PG.PIS/COFINS/CSLL,61.38,Pessoal,xlsx,xlsx,,,
2023-02,despesa,PG.FGTS,295.99,Pessoal,xlsx,xlsx,,,
2023-02,despesa,PG.SERV.PORTARIA,18142.74,Utilidades,xlsx,xlsx,,,
2023-02,despesa,PG.SERV.LIMP.,5015.93,Utilidades,xlsx,xlsx,,,
2023-02,despesa,PG.PIS,37.0,Pessoal,xlsx,xlsx,,,
2023-02,despesa,PG.SERV.PRESTADOS,303.05,Manutenção,xlsx,xlsx,,,
2023-02,despesa,PG.DARF INSS(E-SOCIAL/REINF),1648.64,Pessoal,xlsx,xlsx,,,
2023-02,despesa,TAXA AUXILIAR ADMINISTRACAO,1096.2,Administração,xlsx,xlsx,,,
2023-02,despesa,REEMB.MAT.EXPEDIENTE,109.62,Administração,xlsx,xlsx,,,
2023-02,despesa,PG.SALÁRIO,1542.8,Pessoal,xlsx,xlsx,,,
2023-02,despesa,PG.FOLHA FUNC.BCO.,18.0,Administração,xlsx,xlsx,,,
2023-02,despesa,PG.VALE TRANSPORTE,1386.2,Pessoal,xlsx,xlsx,,,
2023-02,despesa,PG.SECOVIMED,160.05,Taxas e Impostos,xlsx,xlsx,,,
2023-02,despesa,PG.VALE REFEIÇÃO/ALIMENTAÇÃO,200.0,Pessoal,xlsx,xlsx,,,
2023-02,despesa,PG.SEG.VIDA FUNC.02/2023,274.02,Pessoal,xlsx,xlsx,,,
2023-02,despesa,ÁGUA,9859.05,Outros,xlsx,xlsx,,,
2023-02,despesa,PG.CEEE,1810.09,Utilidades,xlsx,xlsx,,,
2023-02,despesa,PG.MANUT.ELEVADOR,802.12,Manutenção,xlsx,xlsx,,,
2023-02,despesa,PG.ESCADA,2187.5,Outros,xlsx,xlsx,,,
2023-02,despesa,PEÇAS ELEVADOR,1983.5,Manutenção,xlsx,xlsx,,,
2023-02,despesa,PG.MANUTENÇÃO,480.0,Manutenção,xlsx,xlsx,,,
2023-02,despesa,PG.INSTALAÇÃO,822.15,Manutenção,xlsx,xlsx,,,
2023-02,despesa,PG.REP.HIDRÁULICO,1700.0,Manutenção,xlsx,xlsx,,,
2023-02,despesa,PG.MATERIAIS,336.5,Outros,xlsx,xlsx,,,
2023-02,despesa,PG.MAT.PINTURA,520.0,Manutenção,xlsx,xlsx,,,
2023-02,despesa,PG.REFORMA,18374.79,Manutenção,xlsx,xlsx,,,
2023-02,despesa,PG.MAT.LIMPEZA,862.2,Utilidades,xlsx,xlsx,,,
2023-02,despesa,PG.TX.FIN.SD.DEV.01/2023,40.0,Taxas e Impostos,xlsx,xlsx,,,
2023-02,despesa,PG.DESP.CARTÓRIO,167.42,Outros,xlsx,xlsx,,,
2023-02,despesa,PG.ISSQN,922.12,Taxas e Impostos,xlsx,xlsx,,,
2023-02,despesa,PG.CORREIO CONV.ASSEMB.C/AR,376.05,Outros,xlsx,xlsx,,,
2023-02,despesa,PG.DECLARAÇÃO PMPA/ISSQNDEC,32.0,Taxas e Impostos,xlsx,xlsx,,,
2023-02,despesa,PG.EMISSÃO DARF/IMPOSTOS,38.0,Pessoal,xlsx,xlsx,,,
2023-02,despesa,PG.TRANSAÇÕES BCO.TED/DOC,24.0,Taxas e Impostos,xlsx,xlsx,,,
2023-02,despesa,PG.EFD-REINF/E-SOCIAL,29.0,Pessoal,xlsx,xlsx,,,
2023-02,despesa,PG.TARIFA BANCO COBRANÇA,549.0,Administração,xlsx,xlsx,,,
2023-02,despesa,RETIRADA P/POSTERIOR ACERTO,1500.0,Retiradas/Acerto,xlsx,xlsx,,,
2023-02,despesa,PG.TAXA,115.18,Outros,xlsx,xlsx,,,
2023-02,despesa,PG.LTIP,1470.0,Outros,xlsx,xlsx,,,
2023-02,despesa,PG.,605.5,Outros,xlsx,xlsx,,,
2023-02,despesa,PG.REMESSA DOCTOS.,252.5,Administração,xlsx,xlsx,,,
2023-02,despesa,PG.IMPRESSÕES/FOTOC.,141.4,Administração,xlsx,xlsx,,,
2023-03,receita,FUNDO OBRAS,3569.81,Fundos,xlsx,xlsx,,,
2023-03,receita,REC.CONDOMÍNIO,59361.64,Receitas Condominiais,xlsx,xlsx,,,
2023-03,receita,REC.TAXA USO BOX,590.0,Fundos,xlsx,xlsx,,,
2023-03,receita,REC.ALUG.DEPÓSITO,80.0,Fundos,xlsx,xlsx,,,
2023-03,receita,REC.COND.ESTACIONAMENTO,720.0,Receitas Condominiais,xlsx,xlsx,,,
2023-03,receita,REC.MULTA+C.M.+JRS.,39.74,Receitas Condominiais,xlsx,xlsx,,,
2023-03,receita,REC. MULTA,126.55,Receitas Condominiais,xlsx,xlsx,,,
2023-03,receita,REC.CH.EXTRA FÉRIAS,46.29,Fundos,xlsx,xlsx,,,
2023-03,receita,13º SALARIO,10.84,Pessoal,xlsx,xlsx,,,
2023-03,receita,VALOR,892.81,Outros,xlsx,xlsx,,,
2023-03,despesa,PG.SERV.PORTARIA,18142.74,Utilidades,xlsx,xlsx,,,
2023-03,despesa,PG.SERV.LIMP.,5015.93,Utilidades,xlsx,xlsx,,,
2023-03,despesa,PG.SERV.PRESTADOS,1193.03,Manutenção,xlsx,xlsx,,,
2023-03,despesa,PG.FGTS,324.49,Pessoal,xlsx,xlsx,,,
2023-03,despesa,PG.ADTO.SALÁRIO,600.0,Pessoal,xlsx,xlsx,,,
2023-03,despesa,PG.CONTR.SIND.PATR./2023,298.58,Pessoal,xlsx,xlsx,,,
2023-03,despesa,PG.PIS/COFINS/CSLL,61.38,Pessoal,xlsx,xlsx,,,
2023-03,despesa,PG.DARF INSS(E-SOCIAL/REINF),1468.79,Pessoal,xlsx,xlsx,,,
2023-03,despesa,PG. IRRF,30.31,Outros,xlsx,xlsx,,,
2023-03,despesa,PG.PIS,40.56,Pessoal,xlsx,xlsx,,,
2023-03,despesa,TAXA AUXILIAR ADMINISTRACAO,1096.2,Administração,xlsx,xlsx,,,
2023-03,despesa,REEMB.MAT.EXPEDIENTE,109.62,Administração,xlsx,xlsx,,,
2023-03,despesa,PG.VALE TRANSPORTE,927.0,Pessoal,xlsx,xlsx,,,
2023-03,despesa,PG.VALE REFEIÇÃO/ALIMENTAÇÃO,200.0,Pessoal,xlsx,xlsx,,,
2023-03,despesa,PG.SECOVIMED,160.05,Taxas e Impostos,xlsx,xlsx,,,
2023-03,despesa,PG.FÉRIAS PERÍODO,1486.59,Pessoal,xlsx,xlsx,,,
2023-03,despesa,PG.SEG.VIDA FUNC.03/2023,274.02,Pessoal,xlsx,xlsx,,,
2023-03,despesa,PG.SALÁRIO,2241.32,Pessoal,xlsx,xlsx,,,
2023-03,despesa,PG.FOLHA FUNC.BCO.,18.0,Administração,xlsx,xlsx,,,
2023-03,despesa,PG.ASSEMB.ORDIN.,204.7,Outros,xlsx,xlsx,,,
2023-03,despesa,PG.CEEE,2001.05,Utilidades,xlsx,xlsx,,,
2023-03,despesa,PG.VISTORIA HIDRÁULICA,1393.72,Outros,xlsx,xlsx,,,
2023-03,despesa,PG.MANUT.ELEVADOR,798.08,Manutenção,xlsx,xlsx,,,
2023-03,despesa,PG.ESCADA,437.5,Outros,xlsx,xlsx,,,
2023-03,despesa,PEÇAS ELEVADOR,1983.5,Manutenção,xlsx,xlsx,,,
2023-03,despesa,PG.MANUTENÇÃO,274.37,Manutenção,xlsx,xlsx,,,
2023-03,despesa,PG.REFORMA,16683.0,Manutenção,xlsx,xlsx,,,
2023-03,despesa,PG.MATERIAIS,499.3,Outros,xlsx,xlsx,,,
2023-03,despesa,PG.CUSTAS JUDICIAIS,148.71,Outros,xlsx,xlsx,,,
2023-03,despesa,PG.TX.FIN.SD.DEV.02/2023,439.0,Taxas e Impostos,xlsx,xlsx,,,
2023-03,despesa,PG.TRANSAÇÕES BCO.TED/DOC,51.0,Taxas e Impostos,xlsx,xlsx,,,
2023-03,despesa,PG.IMPRESSÕES/FOTOC.,60.62,Administração,xlsx,xlsx,,,
2023-03,despesa,PG.ISSQN,1175.23,Taxas e Impostos,xlsx,xlsx,,,
2023-03,despesa,PG.CORREIO CONV.ASSEMB.C/AR,394.45,Outros,xlsx,xlsx,,,
2023-03,despesa,PG.CERTIFICAÇÃO DIGITAL,351.0,Outros,xlsx,xlsx,,,
2023-03,despesa,PG.EMISSÃO DARF/IMPOSTOS,38.0,Pessoal,xlsx,xlsx,,,
2023-03,despesa,VALOR,892.81,Outros,xlsx,xlsx,,,
2023-03,despesa,PG.DECLARAÇÃO PMPA/ISSQNDEC,32.0,Taxas e Impostos,xlsx,xlsx,,,
2023-03,despesa,PG.REMESSA DOCTOS.,261.4,Administração,xlsx,xlsx,,,
2023-03,despesa,PG.EFD-REINF/E-SOCIAL,29.0,Pessoal,xlsx,xlsx,,,
2023-03,despesa,PG.TARIFA BANCO COBRANÇA,549.0,Administração,xlsx,xlsx,,,
2023-04,receita,REC.COND.ESTACIONAMENTO,600.0,Receitas Condominiais,xlsx,xlsx,,,
2023-04,receita,FUNDO OBRAS,3360.97,Fundos,xlsx,xlsx,,,
2023-04,receita,REC.CONDOMÍNIO,60194.63,Receitas Condominiais,xlsx,xlsx,,,
2023-04,receita,REC.ALUG.DEPÓSITO,90.0,Fundos,xlsx,xlsx,,,
2023-04,receita,REC.DEVOLUÇÃO RETIRADA,1500.0,Receitas Condominiais,xlsx,xlsx,,,
2023-04,receita,REC.TAXA USO BOX,190.0,Fundos,xlsx,xlsx,,,
2023-04,receita,REC. MULTA,71.03,Receitas Condominiais,xlsx,xlsx,,,
2023-04,receita,REC.MULTA+C.M.+JRS.,110.3,Receitas Condominiais,xlsx,xlsx,,,
2023-04,receita,REC.CH.EXTRA FÉRIAS,31.06,Fundos,xlsx,xlsx,,,
2023-04,receita,13º SALARIO,20.8,Pessoal,xlsx,xlsx,,,
2023-04,despesa,PG.HONORÁRIOS,1500.0,Outros,xlsx,xlsx,,,
2023-04,despesa,PG.FGTS,307.72,Pessoal,xlsx,xlsx,,,
2023-04,despesa,PG.SERV.PORTARIA,18142.74,Utilidades,xlsx,xlsx,,,
2023-04,despesa,PG.SERV.LIMP.,5015.93,Utilidades,xlsx,xlsx,,,
2023-04,despesa,PG.ADTO.SALÁRIO,600.0,Pessoal,xlsx,xlsx,,,
2023-04,despesa,PG.SÍNDICO PROF.,1850.0,Pessoal,xlsx,xlsx,,,
2023-04,despesa,PG.PIS/COFINS/CSLL,105.46,Pessoal,xlsx,xlsx,,,
2023-04,despesa,PG.SERV.PRESTADOS,303.03,Manutenção,xlsx,xlsx,,,
2023-04,despesa,PG.SECOVIMED,160.05,Taxas e Impostos,xlsx,xlsx,,,
2023-04,despesa,PG.PIS,38.47,Pessoal,xlsx,xlsx,,,
2023-04,despesa,PG.DARF INSS(E-SOCIAL/REINF),1909.56,Pessoal,xlsx,xlsx,,,
2023-04,despesa,TAXA AUXILIAR ADMINISTRACAO,1096.2,Administração,xlsx,xlsx,,,
2023-04,despesa,REEMB.MAT.EXPEDIENTE,109.62,Administração,xlsx,xlsx,,,
2023-04,despesa,PG.SALÁRIO,1576.37,Pessoal,xlsx,xlsx,,,
2023-04,despesa,PG.FOLHA FUNC.BCO.,18.0,Administração,xlsx,xlsx,,,
2023-04,despesa,PG.VALE REFEIÇÃO/ALIMENTAÇÃO,200.0,Pessoal,xlsx,xlsx,,,
2023-04,despesa,PG.VALE TRANSPORTE,1501.0,Pessoal,xlsx,xlsx,,,
2023-04,despesa,PG.SEG.VIDA FUNC.04/2023,274.02,Pessoal,xlsx,xlsx,,,
2023-04,despesa,PG.CEEE,1835.81,Utilidades,xlsx,xlsx,,,
2023-04,despesa,PG.REP.ELÉTRICO,680.0,Manutenção,xlsx,xlsx,,,
2023-04,despesa,PG.MANUT.ELEVADOR,798.08,Manutenção,xlsx,xlsx,,,
2023-04,despesa,PG.ESCADA,437.5,Outros,xlsx,xlsx,,,
2023-04,despesa,PEÇAS ELEVADOR,1610.75,Manutenção,xlsx,xlsx,,,
2023-04,despesa,PG.REFORMA,20264.93,Manutenção,xlsx,xlsx,,,
2023-04,despesa,PG.MATERIAIS,54.0,Outros,xlsx,xlsx,,,
2023-04,despesa,PG.REPAROS,250.0,Manutenção,xlsx,xlsx,,,
2023-04,despesa,PG.REP.HIDRÁULICO,5742.8,Manutenção,xlsx,xlsx,,,
2023-04,despesa,PG.MATERIAL,52.9,Manutenção,xlsx,xlsx,,,
2023-04,despesa,PG.SACOS LIXO,1241.39,Outros,xlsx,xlsx,,,
2023-04,despesa,PG.TX.FIN.SD.DEV.03/2023,378.0,Taxas e Impostos,xlsx,xlsx,,,
2023-04,despesa,PG.ISSQN,975.9,Taxas e Impostos,xlsx,xlsx,,,
2023-04,despesa,RETIRADA P/POSTERIOR ACERTO,1500.0,Retiradas/Acerto,xlsx,xlsx,,,
2023-04,despesa,PG.TRANSAÇÕES BCO.TED/DOC,27.0,Taxas e Impostos,xlsx,xlsx,,,
2023-04,despesa,PG.DECLARAÇÃO PMPA/ISSQNDEC,32.0,Taxas e Impostos,xlsx,xlsx,,,
2023-04,despesa,PG.EMISSÃO DARF/IMPOSTOS,38.0,Pessoal,xlsx,xlsx,,,
2023-04,despesa,PG.EFD-REINF/E-SOCIAL,29.0,Pessoal,xlsx,xlsx,,,
2023-04,despesa,PG.TARIFA BANCO COBRANÇA,549.0,Administração,xlsx,xlsx,,,
2023-04,despesa,PG.,572.2,Outros,xlsx,xlsx,,,
2023-04,despesa,PG.RENOVAÇÃO CERT.DIGITAL,123.0,Outros,xlsx,xlsx,,,
2023-04,despesa,PG.REMESSA DOCTOS.,176.0,Administração,xlsx,xlsx,,,
2023-05,receita,FUNDO OBRAS,3619.15,Fundos,xlsx,xlsx,,,
2023-05,receita,REC.CONDOMÍNIO,64965.59,Receitas Condominiais,xlsx,xlsx,,,
2023-05,receita,REC.ALUG.DEPÓSITO,70.0,Fundos,xlsx,xlsx,,,
2023-05,receita,REC.TAXA USO BOX,790.0,Fundos,xlsx,xlsx,,,
2023-05,receita,REC.COND.ESTACIONAMENTO,760.0,Receitas Condominiais,xlsx,xlsx,,,
2023-05,receita,REC.MULTA+C.M.+JRS.,27.56,Receitas Condominiais,xlsx,xlsx,,,
2023-05,receita,REC. MULTA,64.24,Receitas Condominiais,xlsx,xlsx,,,
2023-05,receita,13º SALARIO,15.84,Pessoal,xlsx,xlsx,,,
2023-05,receita,REC.CH.EXTRA FÉRIAS,15.99,Fundos,xlsx,xlsx,,,
2023-05,despesa,PG.FGTS,329.68,Pessoal,xlsx,xlsx,,,
2023-05,despesa,PG.SERV.PORTARIA,18142.74,Utilidades,xlsx,xlsx,,,
2023-05,despesa,PG.SERV.LIMP.,5015.93,Utilidades,xlsx,xlsx,,,
2023-05,despesa,PG.SÍNDICO PROF.,1850.0,Pessoal,xlsx,xlsx,,,
2023-05,despesa,PG.ADTO.SALÁRIO,600.0,Pessoal,xlsx,xlsx,,,
2023-05,despesa,PG.SERV.PRESTADOS,723.03,Manutenção,xlsx,xlsx,,,
2023-05,despesa,PG.DARF INSS(E-SOCIAL/REINF),1727.4,Pessoal,xlsx,xlsx,,,
2023-05,despesa,PG.PIS/COFINS/CSLL,198.65,Pessoal,xlsx,xlsx,,,
2023-05,despesa,PG.PIS,41.21,Pessoal,xlsx,xlsx,,,
2023-05,despesa,TAXA AUXILIAR ADMINISTRACAO,1096.2,Administração,xlsx,xlsx,,,
2023-05,despesa,REEMB.MAT.EXPEDIENTE,109.62,Administração,xlsx,xlsx,,,
