mes_ano,valor,historico,source
2025-11,1483.0,PG.TX.FIN.SD.DEV.10/2025,xls
2025-11,10.46,REC.MULTA+C.M.+JRS.,xls
2025-11,283.21,REC.CONDOMÍNIO,xls
2025-11,6.27,REC. MULTA,xls
2025-11,303.59,REC.CONDOMÍNIO,xls
2025-11,476.4,REC.CONDOMÍNIO,xls
2025-11,304.98,REC.CONDOMÍNIO,xls
2025-11,295.08,REC.CONDOMÍNIO,xls
2025-11,300.35,REC.CONDOMÍNIO,xls
2025-11,439.46,REC.CONDOMÍNIO,xls
2025-11,447.38,REC.CONDOMÍNIO,xls
2025-11,761.9,REC.CONDOMÍNIO,xls
2025-11,910.25,REC.CONDOMÍNIO,xls
2025-11,295.08,REC.CONDOMÍNIO,xls
2025-11,302.32,REC.CONDOMÍNIO,xls
2025-11,6.23,REC. MULTA,xls
2025-11,301.61,REC.CONDOMÍNIO,xls
2025-11,8.38,REC. MULTA,xls
2025-11,404.97,REC.CONDOMÍNIO,xls
2025-11,300.35,REC.CONDOMÍNIO,xls
2025-11,439.46,REC.CONDOMÍNIO,xls
2025-11,302.32,REC.CONDOMÍNIO,xls
2025-11,3871.0,PG.SÍNDICO PROF.,xls
2025-11,448.05,REC.CONDOMÍNIO,xls
2025-11,404.53,REC.CONDOMÍNIO,xls
2025-11,302.32,REC.CONDOMÍNIO,xls
2025-11,304.98,REC.CONDOMÍNIO,xls
2025-11,306.3,REC.CONDOMÍNIO,xls
2025-11,467.81,REC.CONDOMÍNIO,xls
2025-11,302.32,REC.CONDOMÍNIO,xls
2025-11,761.9,REC.CONDOMÍNIO,xls
2025-11,404.53,REC.CONDOMÍNIO,xls
2025-11,467.81,REC.CONDOMÍNIO,xls
2025-11,467.81,REC.CONDOMÍNIO,xls
2025-11,616.18,REC.CONDOMÍNIO,xls
2025-11,302.32,REC.CONDOMÍNIO,xls
2025-11,319.47,REC.CONDOMÍNIO,xls
2025-11,467.81,REC.CONDOMÍNIO,xls
2025-11,404.53,REC.CONDOMÍNIO,xls
2025-11,439.46,REC.CONDOMÍNIO,xls
2025-11,1735.0,PG.REPAROS,xls
2025-11,109.8,PG.MATERIAL,xls
2025-11,10.3,REC.MULTA+C.M.+JRS.,xls
2025-11,281.4,REC.CONDOMÍNIO,xls
2025-11,313.53,REC.CONDOMÍNIO,xls
2025-11,302.32,REC.CONDOMÍNIO,xls
2025-11,403.22,REC.CONDOMÍNIO,xls
2025-11,300.35,REC.CONDOMÍNIO,xls
2025-11,439.46,REC.CONDOMÍNIO,xls
2025-11,302.32,REC.CONDOMÍNIO,xls
2025-11,302.32,REC.CONDOMÍNIO,xls
2025-11,302.32,REC.CONDOMÍNIO,xls
2025-11,300.35,REC.CONDOMÍNIO,xls
2025-11,403.22,REC.CONDOMÍNIO,xls
2025-11,304.98,REC.CONDOMÍNIO,xls
2025-11,302.32,REC.CONDOMÍNIO,xls
2025-11,439.46,REC.CONDOMÍNIO,xls
2025-11,404.53,REC.CONDOMÍNIO,xls
2025-11,319.47,REC.CONDOMÍNIO,xls
2025-11,404.53,REC.CONDOMÍNIO,xls
2025-11,761.9,REC.CONDOMÍNIO,xls
2025-11,302.32,REC.CONDOMÍNIO,xls
2025-11,939.92,REC.CONDOMÍNIO,xls
2025-11,304.98,REC.CONDOMÍNIO,xls
2025-11,302.32,REC.CONDOMÍNIO,xls
2025-11,761.9,REC.CONDOMÍNIO,xls
2025-11,36.0,PG.TRANSAÇÕES BCO.TED,xls
2025-11,38.0,PG.DECLARAÇÃO PMPA/ISSQNDEC,xls
2025-11,907.7,PG.ISSQN,xls
2025-11,6.13,REC. MULTA,xls
2025-11,296.31,REC.CONDOMÍNIO,xls
2025-11,496.83,REC.CONDOMÍNIO,xls
2025-11,333.97,REC.CONDOMÍNIO,xls
2025-11,341.23,REC.CONDOMÍNIO,xls
2025-11,300.35,REC.CONDOMÍNIO,xls
2025-11,313.53,REC.CONDOMÍNIO,xls
2025-11,300.35,REC.CONDOMÍNIO,xls
2025-11,439.46,REC.CONDOMÍNIO,xls
2025-11,404.53,REC.CONDOMÍNIO,xls
2025-11,910.25,REC.CONDOMÍNIO,xls
2025-11,447.38,REC.CONDOMÍNIO,xls
2025-11,306.3,REC.CONDOMÍNIO,xls
2025-11,313.53,REC.CONDOMÍNIO,xls
2025-11,616.18,REC.CONDOMÍNIO,xls
2025-11,404.53,REC.CONDOMÍNIO,xls
2025-11,403.22,REC.CONDOMÍNIO,xls
2025-11,761.9,REC.CONDOMÍNIO,xls
2025-11,447.38,REC.CONDOMÍNIO,xls
2025-11,304.98,REC.CONDOMÍNIO,xls
2025-11,313.53,REC.CONDOMÍNIO,xls
2025-11,467.81,REC.CONDOMÍNIO,xls
2025-11,467.81,REC.CONDOMÍNIO,xls
2025-11,439.46,REC.CONDOMÍNIO,xls
2025-11,404.53,REC.CONDOMÍNIO,xls
2025-11,761.9,REC.CONDOMÍNIO,xls
2025-11,295.08,REC.CONDOMÍNIO,xls
2025-11,306.3,REC.CONDOMÍNIO,xls
2025-11,313.53,REC.CONDOMÍNIO,xls
2025-11,300.35,REC.CONDOMÍNIO,xls
2025-11,761.9,REC.CONDOMÍNIO,xls
2025-11,439.46,REC.CONDOMÍNIO,xls
2025-11,302.32,REC.CONDOMÍNIO,xls
2025-11,447.38,REC.CONDOMÍNIO,xls
2025-11,304.98,REC.CONDOMÍNIO,xls
2025-11,295.08,REC.CONDOMÍNIO,xls
2025-11,306.3,REC.CONDOMÍNIO,xls
2025-11,467.81,REC.CONDOMÍNIO,xls
2025-11,403.22,REC.CONDOMÍNIO,xls
2025-11,761.9,REC.CONDOMÍNIO,xls
2025-11,295.08,REC.CONDOMÍNIO,xls
2025-11,306.3,REC.CONDOMÍNIO,xls
2025-11,313.53,REC.CONDOMÍNIO,xls
2025-11,439.46,REC.CONDOMÍNIO,xls
2025-11,403.22,REC.CONDOMÍNIO,xls
2025-11,439.46,REC.CONDOMÍNIO,xls
2025-11,447.38,REC.CONDOMÍNIO,xls
2025-11,302.32,REC.CONDOMÍNIO,xls
2025-11,295.08,REC.CONDOMÍNIO,xls
2025-11,306.3,REC.CONDOMÍNIO,xls
2025-11,313.53,REC.CONDOMÍNIO,xls
2025-11,761.9,REC.CONDOMÍNIO,xls
2025-11,535.08,REC.CONDOMÍNIO,xls
2025-11,302.32,REC.CONDOMÍNIO,xls
2025-11,447.38,REC.CONDOMÍNIO,xls
2025-11,306.3,REC.CONDOMÍNIO,xls
2025-11,319.47,REC.CONDOMÍNIO,xls
2025-11,439.46,REC.CONDOMÍNIO,xls
2025-11,404.53,REC.CONDOMÍNIO,xls
2025-11,950.47,REC.CONDOMÍNIO,xls
2025-11,302.32,REC.CONDOMÍNIO,xls
2025-11,304.98,REC.CONDOMÍNIO,xls
2025-11,295.08,REC.CONDOMÍNIO,xls
2025-11,313.53,REC.CONDOMÍNIO,xls
2025-11,319.47,REC.CONDOMÍNIO,xls
2025-11,6715.12,REC.CONDOMÍNIO,xls
2025-11,18678.25,PG.SERV.PORTARIA,xls
2025-11,5147.3,PG.SERV.LIMP.,xls
2025-11,22.47,REC.MULTA+C.M.+JRS.,xls
2025-11,278.81,REC.CONDOMÍNIO,xls
2025-11,11.57,REC.MULTA+C.M.+JRS.,xls
2025-11,316.24,REC.CONDOMÍNIO,xls
2025-11,319.47,REC.CONDOMÍNIO,xls
2025-11,761.9,REC.CONDOMÍNIO,xls
2025-11,439.46,REC.CONDOMÍNIO,xls
2025-11,302.32,REC.CONDOMÍNIO,xls
2025-11,302.32,REC.CONDOMÍNIO,xls
2025-11,319.47,REC.CONDOMÍNIO,xls
2025-11,439.46,REC.CONDOMÍNIO,xls
2025-11,306.3,REC.CONDOMÍNIO,xls
2025-11,761.9,REC.CONDOMÍNIO,xls
2025-11,302.32,REC.CONDOMÍNIO,xls
2025-11,319.47,REC.CONDOMÍNIO,xls
2025-11,403.22,REC.CONDOMÍNIO,xls
2025-11,302.32,REC.CONDOMÍNIO,xls
2025-11,304.98,REC.CONDOMÍNIO,xls
2025-11,302.32,REC.CONDOMÍNIO,xls
2025-11,32.51,REC.MULTA+C.M.+JRS.,xls
2025-11,410.39,REC.CONDOMÍNIO,xls
2025-11,22.55,REC.MULTA+C.M.+JRS.,xls
2025-11,441.39,REC.CONDOMÍNIO,xls
2025-11,6.31,REC. MULTA,xls
2025-11,302.32,REC.CONDOMÍNIO,xls
2025-11,6.21,REC. MULTA,xls
2025-11,300.35,REC.CONDOMÍNIO,xls
2025-11,375.96,PG.MATERIAL,xls
2025-11,300.0,PG.ADTO.SALÁRIO,xls
2025-11,300.0,PG.ADTO.SALÁRIO,xls
2025-11,6.25,REC. MULTA,xls
2025-11,302.32,REC.CONDOMÍNIO,xls
2025-11,698.4,PG.REP.HIDRÁULICO,xls
2025-11,896.27,PG.MANUT.ELEVADOR,xls
2025-11,308.33,PG.REP.ELEVADOR,xls
2025-11,13.43,REC.MULTA+C.M.+JRS.,xls
2025-11,283.21,REC.CONDOMÍNIO,xls
2025-11,352.81,PG.FGTS,xls
2025-11,449.35,REC.CONDOMÍNIO,xls
2025-11,9.47,REC.MULTA+C.M.+JRS.,xls
2025-11,303.59,REC.CONDOMÍNIO,xls
2025-11,9.41,REC.MULTA+C.M.+JRS.,xls
2025-11,301.61,REC.CONDOMÍNIO,xls
2025-11,12895.09,ÁGUA/ESGOTO,xls
2025-11,123.15,PG. INTERNET,xls
2025-11,308.33,PG.REP.ELEVADOR,xls
2025-11,80.0,PG.ELAB-REINF/E-SOCIAL/IMPOSTOS,xls
2025-11,4748.66,PG.DARF INSS(E-SOCIAL/REINF),xls
2025-11,7.56,REC. MULTA,xls
2025-11,365.63,REC.CONDOMÍNIO,xls
2025-11,661.85,PG.VALE TRANSPORTE,xls
2025-11,945.5,PG.MAT.LIMPEZA,xls
2025-11,200.0,PG.VALE REFEIÇÃO/ALIMENTAÇÃO,xls
2025-11,9.1,REC. MULTA,xls
2025-11,439.46,REC.CONDOMÍNIO,xls
2025-11,6.33,REC. MULTA,xls
2025-11,306.3,REC.CONDOMÍNIO,xls
2025-11,1630.5,PG.SERV.PRESTADOS,xls
2025-11,175.32,PG.SECOVIMED,xls
2025-11,118.94,REEMB.MAT.EXPEDIENTE,xls
2025-11,1189.37,TAXA AUXILIAR ADMINISTRACAO,xls
2025-11,303.24,REC.CONDOMÍNIO,xls
2025-11,111.0,PG.MATERIAL,xls
2025-11,15.8,REC. MULTA,xls
2025-11,761.9,REC.CONDOMÍNIO,xls
2025-11,368.6,PG.REP.HIDRÁULICO,xls
2025-11,494.7,PG.BÓIA,xls
2025-11,227.04,PG.SEG.VIDA FUNC.11/2025,xls
2025-11,61.59,PG.CEEE,xls
2025-11,1010.68,PG.CEEE,xls
2025-11,440.87,REC.CONDOMÍNIO,xls
2025-11,303.24,REC.CONDOMÍNIO,xls
2025-11,868.43,PG.CEEE,xls
2025-11,9.0,PG.IMPRESSÕES/FOTOC.,xls
2025-11,21.6,PG.REMESSA DOCTOS.,xls
2025-11,29.4,PG.FOLHA FUNC.BCO.,xls
2025-11,644.0,PG.TARIFA BANCO COBRANÇA,xls
2025-11,1649.75,PG.SALÁRIO,xls
2025-11,1592.7,PG.SALÁRIO,xls
2025-11,6.6,REC. MULTA,xls
2025-11,319.47,REC.CONDOMÍNIO,xls
2025-11,6.25,REC. MULTA,xls
2025-11,302.32,REC.CONDOMÍNIO,xls
2025-11,335.01,REC.CONDOMÍNIO,xls
2025-11,440.87,REC.CONDOMÍNIO,xls
2025-11,314.5,REC.CONDOMÍNIO,xls
2025-11,9.2,PG.REMESSA DOCTOS.,xls
2025-11,8.19,13º SALARIO,xls
2025-11,13.63,13º SALARIO,xls
2025-11,8.27,13º SALARIO,xls
2025-11,7.96,13º SALARIO,xls
2025-11,8.13,13º SALARIO,xls
2025-11,12.48,13º SALARIO,xls
2025-11,12.72,13º SALARIO,xls
2025-11,22.56,13º SALARIO,xls
2025-11,27.2,13º SALARIO,xls
2025-11,7.96,13º SALARIO,xls
2025-11,8.19,13º SALARIO,xls
2025-11,8.13,13º SALARIO,xls
2025-11,11.34,13º SALARIO,xls
2025-11,8.13,13º SALARIO,xls
2025-11,12.48,13º SALARIO,xls
2025-11,8.19,13º SALARIO,xls
2025-11,12.74,13º SALARIO,xls
2025-11,11.38,13º SALARIO,xls
2025-11,8.19,13º SALARIO,xls
2025-11,8.27,13º SALARIO,xls
2025-11,8.31,13º SALARIO,xls
2025-11,13.36,13º SALARIO,xls
2025-11,8.19,13º SALARIO,xls
2025-11,22.56,13º SALARIO,xls
2025-11,11.38,13º SALARIO,xls
2025-11,13.36,13º SALARIO,xls
2025-11,13.36,13º SALARIO,xls
2025-11,18.0,13º SALARIO,xls
2025-11,8.19,13º SALARIO,xls
2025-11,8.72,13º SALARIO,xls
2025-11,13.36,13º SALARIO,xls
2025-11,11.38,13º SALARIO,xls
2025-11,12.48,13º SALARIO,xls
2025-11,8.54,13º SALARIO,xls
2025-11,8.19,13º SALARIO,xls
2025-11,11.34,13º SALARIO,xls
2025-11,8.13,13º SALARIO,xls
2025-11,12.48,13º SALARIO,xls
2025-11,8.19,13º SALARIO,xls
2025-11,8.19,13º SALARIO,xls
2025-11,8.19,13º SALARIO,xls
2025-11,8.13,13º SALARIO,xls
2025-11,11.34,13º SALARIO,xls
2025-11,8.27,13º SALARIO,xls
2025-11,8.19,13º SALARIO,xls
2025-11,12.48,13º SALARIO,xls
2025-11,11.38,13º SALARIO,xls
2025-11,8.72,13º SALARIO,xls
2025-11,11.38,13º SALARIO,xls
2025-11,22.56,13º SALARIO,xls
2025-11,8.19,13º SALARIO,xls
2025-11,28.13,13º SALARIO,xls
2025-11,8.27,13º SALARIO,xls
2025-11,8.19,13º SALARIO,xls
2025-11,22.56,13º SALARIO,xls
2025-11,7.96,13º SALARIO,xls
2025-11,14.27,13º SALARIO,xls
2025-11,9.18,13º SALARIO,xls
2025-11,9.4,13º SALARIO,xls
2025-11,8.13,13º SALARIO,xls
2025-11,8.54,13º SALARIO,xls
2025-11,8.13,13º SALARIO,xls
2025-11,12.48,13º SALARIO,xls
2025-11,11.38,13º SALARIO,xls
2025-11,27.2,13º SALARIO,xls
2025-11,12.72,13º SALARIO,xls
2025-11,8.31,13º SALARIO,xls
2025-11,8.54,13º SALARIO,xls
2025-11,18.0,13º SALARIO,xls
2025-11,11.38,13º SALARIO,xls
2025-11,11.34,13º SALARIO,xls
2025-11,22.56,13º SALARIO,xls
2025-11,12.72,13º SALARIO,xls
2025-11,8.27,13º SALARIO,xls
2025-11,8.54,13º SALARIO,xls
2025-11,13.36,13º SALARIO,xls
2025-11,13.36,13º SALARIO,xls
2025-11,12.48,13º SALARIO,xls
2025-11,11.38,13º SALARIO,xls
2025-11,22.56,13º SALARIO,xls
2025-11,7.96,13º SALARIO,xls
2025-11,8.31,13º SALARIO,xls
2025-11,8.54,13º SALARIO,xls
2025-11,8.13,13º SALARIO,xls
2025-11,22.56,13º SALARIO,xls
2025-11,12.48,13º SALARIO,xls
2025-11,8.19,13º SALARIO,xls
2025-11,12.72,13º SALARIO,xls
2025-11,8.27,13º SALARIO,xls
2025-11,7.96,13º SALARIO,xls
2025-11,8.31,13º SALARIO,xls
2025-11,13.36,13º SALARIO,xls
2025-11,11.34,13º SALARIO,xls
2025-11,22.56,13º SALARIO,xls
2025-11,7.96,13º SALARIO,xls
2025-11,8.31,13º SALARIO,xls
2025-11,8.54,13º SALARIO,xls
2025-11,12.48,13º SALARIO,xls
2025-11,11.34,13º SALARIO,xls
2025-11,12.48,13º SALARIO,xls
2025-11,12.72,13º SALARIO,xls
2025-11,8.19,13º SALARIO,xls
2025-11,7.96,13º SALARIO,xls
2025-11,8.31,13º SALARIO,xls
2025-11,8.54,13º SALARIO,xls
2025-11,22.56,13º SALARIO,xls
2025-11,15.47,13º SALARIO,xls
2025-11,8.19,13º SALARIO,xls
2025-11,12.72,13º SALARIO,xls
2025-11,8.31,13º SALARIO,xls
2025-11,8.72,13º SALARIO,xls
2025-11,12.48,13º SALARIO,xls
2025-11,11.38,13º SALARIO,xls
2025-11,28.46,13º SALARIO,xls
2025-11,8.19,13º SALARIO,xls
2025-11,8.27,13º SALARIO,xls
2025-11,7.96,13º SALARIO,xls
2025-11,8.54,13º SALARIO,xls
2025-11,8.72,13º SALARIO,xls
2025-11,208.76,13º SALARIO,xls
2025-11,8.72,13º SALARIO,xls
2025-11,22.56,13º SALARIO,xls
2025-11,12.48,13º SALARIO,xls
2025-11,8.19,13º SALARIO,xls
2025-11,8.19,13º SALARIO,xls
2025-11,8.72,13º SALARIO,xls
2025-11,12.48,13º SALARIO,xls
2025-11,8.31,13º SALARIO,xls
2025-11,22.56,13º SALARIO,xls
2025-11,8.19,13º SALARIO,xls
2025-11,8.72,13º SALARIO,xls
2025-11,11.34,13º SALARIO,xls
2025-11,8.19,13º SALARIO,xls
2025-11,8.27,13º SALARIO,xls
2025-11,8.19,13º SALARIO,xls
2025-11,12.48,13º SALARIO,xls
2025-11,8.19,13º SALARIO,xls
2025-11,8.13,13º SALARIO,xls
2025-11,8.19,13º SALARIO,xls
2025-11,12.72,13º SALARIO,xls
2025-11,8.19,13º SALARIO,xls
2025-11,8.13,13º SALARIO,xls
2025-11,10.17,13º SALARIO,xls
2025-11,12.48,13º SALARIO,xls
2025-11,8.31,13º SALARIO,xls
2025-11,8.19,13º SALARIO,xls
2025-11,22.56,13º SALARIO,xls
2025-11,12.48,13º SALARIO,xls
2025-11,8.19,13º SALARIO,xls
2025-11,1137.2,PG.1º PARC.13º SAL.,xls
2025-11,1105.32,PG.1º PARC.13º SAL.,xls
2025-11,8.72,13º SALARIO,xls
2025-11,8.19,13º SALARIO,xls
2025-11,9.18,13º SALARIO,xls
2025-11,12.48,13º SALARIO,xls
2025-11,8.54,13º SALARIO,xls
2025-11,2.36,DIF.SALARIAL,xls
2025-11,14.94,REC.CH.EXTRA FÉRIAS,xls
2025-11,14.83,REC.CH.EXTRA FÉRIAS,xls
2025-11,16.97,REC.CH.EXTRA FÉRIAS,xls
2025-11,22.77,REC.CH.EXTRA FÉRIAS,xls
2025-11,14.94,REC.CH.EXTRA FÉRIAS,xls
2025-11,2664.28,PG.FÉRIAS PERÍODO,xls
2025-11,2.04,FUNDO OBRAS,xls
2025-11,2.04,FUNDO OBRAS,xls
2025-11,3.4,FUNDO OBRAS,xls
2025-11,2.06,FUNDO OBRAS,xls
2025-11,1.98,FUNDO OBRAS,xls
2025-11,2.03,FUNDO OBRAS,xls
2025-11,3.11,FUNDO OBRAS,xls
2025-11,3.17,FUNDO OBRAS,xls
2025-11,5.63,FUNDO OBRAS,xls
2025-11,6.78,FUNDO OBRAS,xls
2025-11,1.98,FUNDO OBRAS,xls
2025-11,2.04,FUNDO OBRAS,xls
2025-11,2.03,FUNDO OBRAS,xls
2025-11,2.83,FUNDO OBRAS,xls
2025-11,2.03,FUNDO OBRAS,xls
2025-11,3.11,FUNDO OBRAS,xls
2025-11,2.04,FUNDO OBRAS,xls
2025-11,3.18,FUNDO OBRAS,xls
2025-11,2.84,FUNDO OBRAS,xls
2025-11,2.04,FUNDO OBRAS,xls
2025-11,2.06,FUNDO OBRAS,xls
2025-11,2.07,FUNDO OBRAS,xls
2025-11,3.33,FUNDO OBRAS,xls
2025-11,2.04,FUNDO OBRAS,xls
2025-11,5.63,FUNDO OBRAS,xls
2025-11,2.84,FUNDO OBRAS,xls
2025-11,3.33,FUNDO OBRAS,xls
2025-11,3.33,FUNDO OBRAS,xls
2025-11,4.49,FUNDO OBRAS,xls
2025-11,2.04,FUNDO OBRAS,xls
2025-11,2.18,FUNDO OBRAS,xls
2025-11,3.33,FUNDO OBRAS,xls
2025-11,2.84,FUNDO OBRAS,xls
2025-11,3.11,FUNDO OBRAS,xls
2025-11,2.02,FUNDO OBRAS,xls
2025-11,2.13,FUNDO OBRAS,xls
2025-11,2.04,FUNDO OBRAS,xls
2025-11,2.83,FUNDO OBRAS,xls
2025-11,2.03,FUNDO OBRAS,xls
2025-11,3.11,FUNDO OBRAS,xls
2025-11,2.04,FUNDO OBRAS,xls
2025-11,2.04,FUNDO OBRAS,xls
2025-11,2.04,FUNDO OBRAS,xls
2025-11,2.03,FUNDO OBRAS,xls
2025-11,2.83,FUNDO OBRAS,xls
2025-11,2.06,FUNDO OBRAS,xls
2025-11,2.04,FUNDO OBRAS,xls
2025-11,3.11,FUNDO OBRAS,xls
2025-11,2.84,FUNDO OBRAS,xls
2025-11,2.18,FUNDO OBRAS,xls
2025-11,2.84,FUNDO OBRAS,xls
2025-11,5.63,FUNDO OBRAS,xls
2025-11,2.04,FUNDO OBRAS,xls
2025-11,7.01,FUNDO OBRAS,xls
2025-11,2.06,FUNDO OBRAS,xls
2025-11,2.04,FUNDO OBRAS,xls
2025-11,5.63,FUNDO OBRAS,xls
2025-11,1.98,FUNDO OBRAS,xls
2025-11,3.56,FUNDO OBRAS,xls
2025-11,2.29,FUNDO OBRAS,xls
2025-11,2.34,FUNDO OBRAS,xls
2025-11,2.03,FUNDO OBRAS,xls
2025-11,2.13,FUNDO OBRAS,xls
2025-11,2.03,FUNDO OBRAS,xls
2025-11,3.11,FUNDO OBRAS,xls
2025-11,2.84,FUNDO OBRAS,xls
2025-11,6.78,FUNDO OBRAS,xls
2025-11,3.17,FUNDO OBRAS,xls
2025-11,2.07,FUNDO OBRAS,xls
2025-11,2.13,FUNDO OBRAS,xls
2025-11,4.49,FUNDO OBRAS,xls
2025-11,2.84,FUNDO OBRAS,xls
2025-11,2.83,FUNDO OBRAS,xls
2025-11,5.63,FUNDO OBRAS,xls
2025-11,3.17,FUNDO OBRAS,xls
2025-11,2.06,FUNDO OBRAS,xls
2025-11,2.13,FUNDO OBRAS,xls
2025-11,3.33,FUNDO OBRAS,xls
2025-11,3.33,FUNDO OBRAS,xls
2025-11,3.11,FUNDO OBRAS,xls
2025-11,2.84,FUNDO OBRAS,xls
2025-11,5.63,FUNDO OBRAS,xls
2025-11,1.98,FUNDO OBRAS,xls
2025-11,2.07,FUNDO OBRAS,xls
2025-11,2.13,FUNDO OBRAS,xls
2025-11,2.03,FUNDO OBRAS,xls
2025-11,5.63,FUNDO OBRAS,xls
2025-11,3.11,FUNDO OBRAS,xls
2025-11,2.04,FUNDO OBRAS,xls
2025-11,3.17,FUNDO OBRAS,xls
2025-11,2.06,FUNDO OBRAS,xls
2025-11,1.98,FUNDO OBRAS,xls
2025-11,2.07,FUNDO OBRAS,xls
2025-11,3.33,FUNDO OBRAS,xls
2025-11,2.83,FUNDO OBRAS,xls
2025-11,5.63,FUNDO OBRAS,xls
2025-11,1.98,FUNDO OBRAS,xls
2025-11,2.07,FUNDO OBRAS,xls
2025-11,2.13,FUNDO OBRAS,xls
2025-11,3.11,FUNDO OBRAS,xls
2025-11,2.83,FUNDO OBRAS,xls
2025-11,3.11,FUNDO OBRAS,xls
2025-11,3.17,FUNDO OBRAS,xls
2025-11,2.04,FUNDO OBRAS,xls
2025-11,1.98,FUNDO OBRAS,xls
2025-11,2.07,FUNDO OBRAS,xls
2025-11,2.13,FUNDO OBRAS,xls
2025-11,5.63,FUNDO OBRAS,xls
2025-11,3.86,FUNDO OBRAS,xls
2025-11,2.04,FUNDO OBRAS,xls
2025-11,3.17,FUNDO OBRAS,xls
2025-11,2.07,FUNDO OBRAS,xls
2025-11,2.18,FUNDO OBRAS,xls
2025-11,3.11,FUNDO OBRAS,xls
2025-11,2.84,FUNDO OBRAS,xls
2025-11,7.1,FUNDO OBRAS,xls
2025-11,2.04,FUNDO OBRAS,xls
2025-11,2.06,FUNDO OBRAS,xls
2025-11,1.98,FUNDO OBRAS,xls
2025-11,2.13,FUNDO OBRAS,xls
2025-11,2.18,FUNDO OBRAS,xls
2025-11,52.05,FUNDO OBRAS,xls
2025-11,2.07,FUNDO OBRAS,xls
2025-11,2.31,FUNDO OBRAS,xls
2025-11,2.18,FUNDO OBRAS,xls
2025-11,5.63,FUNDO OBRAS,xls
2025-11,3.11,FUNDO OBRAS,xls
2025-11,2.04,FUNDO OBRAS,xls
2025-11,2.04,FUNDO OBRAS,xls
2025-11,2.18,FUNDO OBRAS,xls
2025-11,3.11,FUNDO OBRAS,xls
2025-11,2.07,FUNDO OBRAS,xls
2025-11,5.63,FUNDO OBRAS,xls
2025-11,2.04,FUNDO OBRAS,xls
2025-11,2.18,FUNDO OBRAS,xls
2025-11,2.83,FUNDO OBRAS,xls
2025-11,2.04,FUNDO OBRAS,xls
2025-11,2.06,FUNDO OBRAS,xls
2025-11,2.04,FUNDO OBRAS,xls
2025-11,3.1,FUNDO OBRAS,xls
2025-11,3.11,FUNDO OBRAS,xls
2025-11,2.04,FUNDO OBRAS,xls
2025-11,2.03,FUNDO OBRAS,xls
2025-11,2.04,FUNDO OBRAS,xls
2025-11,2.04,FUNDO OBRAS,xls
2025-11,3.17,FUNDO OBRAS,xls
2025-11,2.04,FUNDO OBRAS,xls
2025-11,2.03,FUNDO OBRAS,xls
2025-11,2.53,FUNDO OBRAS,xls
2025-11,3.11,FUNDO OBRAS,xls
2025-11,2.07,FUNDO OBRAS,xls
2025-11,2.04,FUNDO OBRAS,xls
2025-11,5.63,FUNDO OBRAS,xls
2025-11,3.11,FUNDO OBRAS,xls
2025-11,2.04,FUNDO OBRAS,xls
2025-11,2.18,FUNDO OBRAS,xls
2025-11,2.04,FUNDO OBRAS,xls
2025-11,2.29,FUNDO OBRAS,xls
2025-11,3.11,FUNDO OBRAS,xls
2025-11,2.13,FUNDO OBRAS,xls
2025-11,10.0,REC.ALUG.DEPÓSITO,xls
2025-11,10.0,REC.ALUG.DEPÓSITO,xls
2025-11,20.0,REC.ALUG.DEPÓSITO,xls
2025-11,10.0,REC.ALUG.DEPÓSITO,xls
2025-11,290.0,REC.TAXA USO BOX,xls
2025-11,290.0,REC.TAXA USO BOX,xls
2025-11,10.0,REC.ALUG.DEPÓSITO,xls
2025-11,290.0,REC.TAXA USO BOX,xls
2025-11,290.0,REC.TAXA USO BOX,xls
2025-11,290.0,REC.TAXA USO BOX,xls
2025-11,20.0,REC.ALUG.DEPÓSITO,xls
2025-12,1388.0,PG.TX.FIN.SD.DEV.11/2025,xls
2025-12,6.21,REC. MULTA,xls
2025-12,300.35,REC.CONDOMÍNIO,xls
2025-12,477.94,REC.CONDOMÍNIO,xls
2025-12,295.98,REC.CONDOMÍNIO,xls
2025-12,301.27,REC.CONDOMÍNIO,xls
2025-12,448.82,REC.CONDOMÍNIO,xls
2025-12,295.98,REC.CONDOMÍNIO,xls
2025-12,440.87,REC.CONDOMÍNIO,xls
2025-12,3871.0,PG.SÍNDICO PROF.,xls
2025-12,9.24,REC.MULTA+C.M.+JRS.,xls
2025-12,296.31,REC.CONDOMÍNIO,xls
2025-12,303.24,REC.CONDOMÍNIO,xls
2025-12,305.9,REC.CONDOMÍNIO,xls
2025-12,440.87,REC.CONDOMÍNIO,xls
2025-12,764.45,REC.CONDOMÍNIO,xls
2025-12,6.25,REC. MULTA,xls
2025-12,302.32,REC.CONDOMÍNIO,xls
2025-12,8.34,REC. MULTA,xls
2025-12,403.22,REC.CONDOMÍNIO,xls
2025-12,303.24,REC.CONDOMÍNIO,xls
2025-12,913.32,REC.CONDOMÍNIO,xls
2025-12,764.45,REC.CONDOMÍNIO,xls
2025-12,303.24,REC.CONDOMÍNIO,xls
2025-12,307.23,REC.CONDOMÍNIO,xls
2025-12,764.45,REC.CONDOMÍNIO,xls
2025-12,9.56,REC.MULTA+C.M.+JRS.,xls
2025-12,306.26,REC.CONDOMÍNIO,xls
2025-12,6.3,REC. MULTA,xls
2025-12,304.98,REC.CONDOMÍNIO,xls
2025-12,449.49,REC.CONDOMÍNIO,xls
